state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Tirupati,Tirupati APMC,Wheat,Standard,FAQ,31/12/2025,2115.9,2417.61,2324.62,2026-01-09T01:57:25.654753,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,31/12/2025,2239.62,2552.04,2374.62,2026-01-09T01:57:25.659559,agmarknet_data
Assam,Jorhat,Jorhat APMC,Wheat,Standard,FAQ,31/12/2025,1933.86,2209.61,2124.62,2026-01-09T01:57:25.675745,agmarknet_data
Bihar,Bhagalpur,Bhagalpur APMC,Wheat,Standard,FAQ,31/12/2025,1933.86,2209.61,2124.62,2026-01-09T01:57:25.693969,agmarknet_data
Chhattisgarh,Korba,Korba APMC,Wheat,Standard,FAQ,31/12/2025,2047.64,2339.61,2249.62,2026-01-09T01:57:25.699521,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,31/12/2025,2239.62,2552.04,2374.62,2026-01-09T01:57:25.708038,agmarknet_data
Gujarat,Vadodara,Vadodara APMC,Wheat,Standard,FAQ,31/12/2025,2154.58,2536.56,2374.62,2026-01-09T01:57:25.713048,agmarknet_data
Haryana,Ambala,Ambala APMC,Wheat,Standard,FAQ,31/12/2025,2222.63,2616.67,2449.62,2026-01-09T01:57:25.717942,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,31/12/2025,2357.52,2686.38,2499.62,2026-01-09T01:57:25.722541,agmarknet_data
Jharkhand,Bokaro,Bokaro APMC,Wheat,Standard,FAQ,31/12/2025,2002.13,2287.61,2199.62,2026-01-09T01:57:25.726836,agmarknet_data
Karnataka,Belgaum,Belgaum APMC,Wheat,Standard,FAQ,31/12/2025,2154.58,2536.56,2374.62,2026-01-09T01:57:25.730107,agmarknet_data
Kerala,Thrissur,Thrissur APMC,Wheat,Standard,FAQ,31/12/2025,2388.97,2729.61,2624.62,2026-01-09T01:57:25.733925,agmarknet_data
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Standard,FAQ,31/12/2025,2154.58,2536.56,2374.62,2026-01-09T01:57:25.737590,agmarknet_data
Maharashtra,Nagpur,Nagpur APMC,Wheat,Standard,FAQ,31/12/2025,2199.94,2589.97,2424.62,2026-01-09T01:57:25.741207,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,31/12/2025,2239.62,2552.04,2374.62,2026-01-09T01:57:25.744554,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,31/12/2025,2239.62,2552.04,2374.62,2026-01-09T01:57:25.748019,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,31/12/2025,2239.62,2552.04,2374.62,2026-01-09T01:57:25.752786,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,31/12/2025,2239.62,2552.04,2374.62,2026-01-09T01:57:25.756296,agmarknet_data
Odisha,Sambalpur,Sambalpur APMC,Wheat,Standard,FAQ,31/12/2025,1979.37,2261.61,2174.62,2026-01-09T01:57:25.764829,agmarknet_data
Punjab,Patiala,Patiala APMC,Wheat,Standard,FAQ,31/12/2025,2267.99,2670.08,2499.62,2026-01-09T01:57:25.769193,agmarknet_data
Rajasthan,Udaipur,Udaipur APMC,Wheat,Standard,FAQ,31/12/2025,2109.21,2483.15,2324.62,2026-01-09T01:57:25.782440,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,31/12/2025,2239.62,2552.04,2374.62,2026-01-09T01:57:25.789121,agmarknet_data
Tamil Nadu,Salem,Salem APMC,Wheat,Standard,FAQ,31/12/2025,2267.99,2670.08,2499.62,2026-01-09T01:57:25.792797,agmarknet_data
Telangana,Nizamabad,Nizamabad APMC,Wheat,Standard,FAQ,31/12/2025,2161.41,2469.61,2374.62,2026-01-09T01:57:25.797273,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Wheat,Standard,FAQ,31/12/2025,2239.62,2552.04,2374.62,2026-01-09T01:57:25.800599,agmarknet_data
Uttar Pradesh,Varanasi,Varanasi APMC,Wheat,Standard,FAQ,31/12/2025,2041.16,2403.03,2249.62,2026-01-09T01:57:25.804147,agmarknet_data
Uttarakhand,Uttarakhand Main,Uttarakhand Main APMC,Wheat,Standard,FAQ,31/12/2025,2286.78,2605.78,2424.62,2026-01-09T01:57:25.807985,agmarknet_data
West Bengal,Durgapur,Durgapur APMC,Wheat,Standard,FAQ,31/12/2025,2041.16,2403.03,2249.62,2026-01-09T01:57:25.811519,agmarknet_data
Andhra Pradesh,Tirupati,Tirupati APMC,Paddy(Common),Standard,FAQ,31/12/2025,2119.53,2421.75,2328.6,2026-01-09T01:57:25.814870,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,31/12/2025,2237.72,2549.88,2372.6,2026-01-09T01:57:25.823277,agmarknet_data
Assam,Jorhat,Jorhat APMC,Paddy(Common),Standard,FAQ,31/12/2025,1959.33,2238.71,2152.6,2026-01-09T01:57:25.829764,agmarknet_data
Bihar,Bhagalpur,Bhagalpur APMC,Paddy(Common),Standard,FAQ,31/12/2025,1959.33,2238.71,2152.6,2026-01-09T01:57:25.835156,agmarknet_data
Chhattisgarh,Korba,Korba APMC,Paddy(Common),Standard,FAQ,31/12/2025,2059.45,2353.11,2262.6,2026-01-09T01:57:25.841111,agmarknet_data
Goa,Goa Main,Goa Main APMC,Paddy(Common),Standard,FAQ,31/12/2025,2237.72,2549.88,2372.6,2026-01-09T01:57:25.845304,agmarknet_data
Gujarat,Vadodara,Vadodara APMC,Paddy(Common),Standard,FAQ,31/12/2025,2152.75,2534.4,2372.6,2026-01-09T01:57:25.850808,agmarknet_data
Haryana,Ambala,Ambala APMC,Paddy(Common),Standard,FAQ,31/12/2025,2212.63,2604.9,2438.6,2026-01-09T01:57:25.858860,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,31/12/2025,2341.47,2668.09,2482.6,2026-01-09T01:57:25.862470,agmarknet_data
Jharkhand,Bokaro,Bokaro APMC,Paddy(Common),Standard,FAQ,31/12/2025,2019.4,2307.35,2218.6,2026-01-09T01:57:25.869908,agmarknet_data
Karnataka,Belgaum,Belgaum APMC,Paddy(Common),Standard,FAQ,31/12/2025,2152.75,2534.4,2372.6,2026-01-09T01:57:25.874780,agmarknet_data
Kerala,Thrissur,Thrissur APMC,Paddy(Common),Standard,FAQ,31/12/2025,2359.82,2696.31,2592.6,2026-01-09T01:57:25.879514,agmarknet_data
Madhya Pradesh,Ujjain,Ujjain APMC,Paddy(Common),Standard,FAQ,31/12/2025,2152.75,2534.4,2372.6,2026-01-09T01:57:25.887070,agmarknet_data
Maharashtra,Nagpur,Nagpur APMC,Paddy(Common),Standard,FAQ,31/12/2025,2192.67,2581.4,2416.6,2026-01-09T01:57:25.896246,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Paddy(Common),Standard,FAQ,31/12/2025,2237.72,2549.88,2372.6,2026-01-09T01:57:25.901396,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Paddy(Common),Standard,FAQ,31/12/2025,2237.72,2549.88,2372.6,2026-01-09T01:57:25.905594,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Paddy(Common),Standard,FAQ,31/12/2025,2237.72,2549.88,2372.6,2026-01-09T01:57:25.909149,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Paddy(Common),Standard,FAQ,31/12/2025,2237.72,2549.88,2372.6,2026-01-09T01:57:25.912386,agmarknet_data
Odisha,Sambalpur,Sambalpur APMC,Paddy(Common),Standard,FAQ,31/12/2025,1999.38,2284.47,2196.6,2026-01-09T01:57:25.915449,agmarknet_data
Punjab,Patiala,Patiala APMC,Paddy(Common),Standard,FAQ,31/12/2025,2252.55,2651.9,2482.6,2026-01-09T01:57:25.920533,agmarknet_data
Rajasthan,Udaipur,Udaipur APMC,Paddy(Common),Standard,FAQ,31/12/2025,2112.82,2487.4,2328.6,2026-01-09T01:57:25.928911,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Paddy(Common),Standard,FAQ,31/12/2025,2237.72,2549.88,2372.6,2026-01-09T01:57:25.934400,agmarknet_data
Tamil Nadu,Salem,Salem APMC,Paddy(Common),Standard,FAQ,31/12/2025,2252.55,2651.9,2482.6,2026-01-09T01:57:25.938763,agmarknet_data
Telangana,Nizamabad,Nizamabad APMC,Paddy(Common),Standard,FAQ,31/12/2025,2159.58,2467.51,2372.6,2026-01-09T01:57:25.944076,agmarknet_data
