state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Guntur,Guntur APMC,Wheat,Standard,FAQ,01/12/2025,1839.94,2223.45,2033.86,2026-01-09T01:57:25.653828,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,01/12/2025,1881.95,2176.09,2083.86,2026-01-09T01:57:25.657911,agmarknet_data
Assam,Silchar,Silchar APMC,Wheat,Standard,FAQ,01/12/2025,1659.01,2004.81,1833.86,2026-01-09T01:57:25.674220,agmarknet_data
Bihar,Muzaffarpur,Muzaffarpur APMC,Wheat,Standard,FAQ,01/12/2025,1659.01,2004.81,1833.86,2026-01-09T01:57:25.688789,agmarknet_data
Chhattisgarh,Durg,Durg APMC,Wheat,Standard,FAQ,01/12/2025,1772.09,2141.46,1958.86,2026-01-09T01:57:25.698527,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,01/12/2025,1881.95,2176.09,2083.86,2026-01-09T01:57:25.705579,agmarknet_data
Gujarat,Vadodara,Vadodara APMC,Wheat,Standard,FAQ,01/12/2025,1883.14,2132.33,2083.86,2026-01-09T01:57:25.711598,agmarknet_data
Haryana,Ambala,Ambala APMC,Wheat,Standard,FAQ,01/12/2025,1950.92,2209.07,2158.86,2026-01-09T01:57:25.716686,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,01/12/2025,1994.84,2306.63,2208.86,2026-01-09T01:57:25.721304,agmarknet_data
Jharkhand,Dhanbad,Dhanbad APMC,Wheat,Standard,FAQ,01/12/2025,1726.86,2086.8,1908.86,2026-01-09T01:57:25.725906,agmarknet_data
Karnataka,Belgaum,Belgaum APMC,Wheat,Standard,FAQ,01/12/2025,1883.14,2132.33,2083.86,2026-01-09T01:57:25.729279,agmarknet_data
Kerala,Kozhikode,Kozhikode APMC,Wheat,Standard,FAQ,01/12/2025,2111.34,2551.42,2333.86,2026-01-09T01:57:25.732715,agmarknet_data
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Standard,FAQ,01/12/2025,1883.14,2132.33,2083.86,2026-01-09T01:57:25.736738,agmarknet_data
Maharashtra,Nagpur,Nagpur APMC,Wheat,Standard,FAQ,01/12/2025,1928.33,2183.49,2133.86,2026-01-09T01:57:25.740359,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,01/12/2025,1881.95,2176.09,2083.86,2026-01-09T01:57:25.743770,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,01/12/2025,1881.95,2176.09,2083.86,2026-01-09T01:57:25.746965,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,01/12/2025,1881.95,2176.09,2083.86,2026-01-09T01:57:25.751874,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,01/12/2025,1881.95,2176.09,2083.86,2026-01-09T01:57:25.755425,agmarknet_data
Odisha,Rourkela,Rourkela APMC,Wheat,Standard,FAQ,01/12/2025,1704.24,2059.47,1883.86,2026-01-09T01:57:25.761829,agmarknet_data
Punjab,Patiala,Patiala APMC,Wheat,Standard,FAQ,01/12/2025,1996.1,2260.23,2208.86,2026-01-09T01:57:25.768370,agmarknet_data
