state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Tirupati,Tirupati APMC,Wheat,Standard,FAQ,30/12/2025,2265.73,2582.12,2349.01,2026-01-09T01:57:25.654725,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,30/12/2025,2338.25,2543.15,2399.01,2026-01-09T01:57:25.659512,agmarknet_data
Assam,Jorhat,Jorhat APMC,Wheat,Standard,FAQ,30/12/2025,2072.82,2362.27,2149.01,2026-01-09T01:57:25.675694,agmarknet_data
Bihar,Bhagalpur,Bhagalpur APMC,Wheat,Standard,FAQ,30/12/2025,2072.82,2362.27,2149.01,2026-01-09T01:57:25.693918,agmarknet_data
Chhattisgarh,Korba,Korba APMC,Wheat,Standard,FAQ,30/12/2025,2193.39,2499.68,2274.01,2026-01-09T01:57:25.699488,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,30/12/2025,2338.25,2543.15,2399.01,2026-01-09T01:57:25.707850,agmarknet_data
Gujarat,Junagadh,Junagadh APMC,Wheat,Standard,FAQ,30/12/2025,2269.16,2568.25,2399.01,2026-01-09T01:57:25.713003,agmarknet_data
Haryana,Sirsa,Sirsa APMC,Wheat,Standard,FAQ,30/12/2025,2340.1,2648.54,2474.01,2026-01-09T01:57:25.717901,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,30/12/2025,2460.09,2675.66,2524.01,2026-01-09T01:57:25.722500,agmarknet_data
Jharkhand,Bokaro,Bokaro APMC,Wheat,Standard,FAQ,30/12/2025,2145.16,2444.72,2224.01,2026-01-09T01:57:25.726810,agmarknet_data
Karnataka,Davangere,Davangere APMC,Wheat,Standard,FAQ,30/12/2025,2269.16,2568.25,2399.01,2026-01-09T01:57:25.730081,agmarknet_data
Kerala,Thrissur,Thrissur APMC,Wheat,Standard,FAQ,30/12/2025,2555.09,2911.89,2649.01,2026-01-09T01:57:25.733880,agmarknet_data
Madhya Pradesh,Sagar,Sagar APMC,Wheat,Standard,FAQ,30/12/2025,2269.16,2568.25,2399.01,2026-01-09T01:57:25.737563,agmarknet_data
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,Standard,FAQ,30/12/2025,2316.45,2621.78,2449.01,2026-01-09T01:57:25.741179,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,30/12/2025,2338.25,2543.15,2399.01,2026-01-09T01:57:25.744528,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,30/12/2025,2338.25,2543.15,2399.01,2026-01-09T01:57:25.747993,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,30/12/2025,2338.25,2543.15,2399.01,2026-01-09T01:57:25.752752,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,30/12/2025,2338.25,2543.15,2399.01,2026-01-09T01:57:25.756270,agmarknet_data
